model,prompt_id,category,prompt_text,expected_keywords,run_index,cpu_before_percent,memory_before_mb,swap_before_mb,error,ttft_ms,total_ms,tokens_per_sec,eval_count,prompt_eval_count,done_reason,response_chars,cpu_after_percent,memory_after_mb,swap_after_mb,swap_delta_mb,memory_percent,keyword_coverage,response_text,hailo_timestamp,hailo_datetime,hailo_error,hailo_ts0_temp_c,hailo_ts1_temp_c,hailo_temp_c,hailo_cpu_utilization,hailo_nnc_utilization,hailo_dsp_utilization,hailo_ram_total_mb,hailo_ram_used_mb,hailo_ram_percent,hailo_ddr_noc_total_transactions
qwen2:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",2,0.0,281.02,0.0,,324.34,15720.98,8.314,128,0,length,208,0.1,281.7,0.0,0.0,4.7,0.333,"ネットワーク接続が不安定な工場では、一般的に、インターネットやLANの接続が不十分であることが主因となります。この状況下で、エッジAIはクラウドAIよりも優れている理由は以下の通りです。

1. クラウドAIは、大量のデータを扱うための高速な処理能力と高精度な認識能力を提供しますが、その対策として、大量のデータを扱うために必要なハードウェアやソフトウェアの投資が必要になります。これにより、コスト面からもエッジAI",1783423975.187685,2026-07-07T20:32:55.187686,,44.14500045776367,43.48699951171875,43.81599998474121,0.0,100.0,-1,7221.88671875,2052.546875,28.421200095413084,-1
qwen2:1.5b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",3,0.0,281.7,0.0,,323.76,15723.91,8.312,128,0,length,208,0.1,281.75,0.0,0.0,4.7,0.333,"ネットワーク接続が不安定な工場では、一般的に、インターネットやLANの接続が不十分であることが主因となります。この状況下で、エッジAIはクラウドAIよりも優れている理由は以下の通りです。

1. クラウドAIは、大量のデータを扱うための高速な処理能力と高精度な認識能力を提供しますが、その対策として、大量のデータを扱うために必要なハードウェアやソフトウェアの投資が必要になります。これにより、コスト面からもエッジAI",1783423990.7060971,2026-07-07T20:33:10.706099,,44.14500045776367,43.4370002746582,43.79100036621094,7.317072868347168,84.0,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",1,0.0,281.75,0.0,,324.87,15810.19,8.266,128,0,length,187,0.1,280.33,0.0,0.0,4.7,0.667,"「監視カメラ」の説明文を作成する際には、過剰な推測を避けるために以下の理由が考えられます。

1. 実在性：監視カメラは、特定の場所や時間帯に特定の行動を追跡するための手段です。そのため、その存在自体が事実であることを確認し、誤解を防ぐことが求められます。
2. 略式化：監視カメラの使用は、既存のシステムや規則に基づいて行われるものであり、それが適切でない場合、誤った推測",1783424007.3323905,2026-07-07T20:33:27.332392,,44.09400177001953,43.53799819946289,43.81599998474121,2.4390242099761963,4.0,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",2,100.0,280.33,0.0,,323.7,15726.07,8.31,128,0,length,187,0.1,280.34,0.0,0.0,4.7,0.667,"「監視カメラ」の説明文を作成する際には、過剰な推測を避けるために以下の理由が考えられます。

1. 実在性：監視カメラは、特定の場所や時間帯に特定の行動を追跡するための手段です。そのため、その存在自体が事実であることを確認し、誤解を防ぐことが求められます。
2. 略式化：監視カメラの使用は、既存のシステムや規則に基づいて行われるものであり、それが適切でない場合、誤った推測",1783424022.850576,2026-07-07T20:33:42.850578,,44.04399871826172,43.53799819946289,43.790998458862305,2.5641026496887207,84.0,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",3,0.0,280.34,0.0,,327.5,15732.22,8.309,128,0,length,187,0.1,279.58,0.0,0.0,4.6,0.667,"「監視カメラ」の説明文を作成する際には、過剰な推測を避けるために以下の理由が考えられます。

1. 実在性：監視カメラは、特定の場所や時間帯に特定の行動を追跡するための手段です。そのため、その存在自体が事実であることを確認し、誤解を防ぐことが求められます。
2. 略式化：監視カメラの使用は、既存のシステムや規則に基づいて行われるものであり、それが適切でない場合、誤った推測",1783424038.3694618,2026-07-07T20:33:58.369464,,44.09400177001953,43.48699951171875,43.79050064086914,2.5,84.61538696289062,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",1,100.0,279.58,0.0,,324.15,9291.23,8.252,74,0,stop,114,0.0,280.67,0.0,0.0,4.7,1.0,この場面は、一人の人物が背中を向けたバックパックを持っており、その前に椅子が置かれていて、椅子の後ろに人がいます。これは、山登りや旅行中の写真で、バックパックは肩から持ち上げている様子と椅子は足元に置いている様子を示しています。,1783424047.237097,2026-07-07T20:34:07.237099,,44.297000885009766,43.5880012512207,43.942501068115234,4.761904716491699,96.0,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",2,0.0,280.67,0.0,,324.03,9292.49,8.251,74,0,stop,114,0.1,280.92,0.0,0.0,4.7,1.0,この場面は、一人の人物が背中を向けたバックパックを持っており、その前に椅子が置かれていて、椅子の後ろに人がいます。これは、山登りや旅行中の写真で、バックパックは肩から持ち上げている様子と椅子は足元に置いている様子を示しています。,1783424057.2133486,2026-07-07T20:34:17.213351,,44.14500045776367,43.4370002746582,43.79100036621094,5.0,84.61538696289062,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",3,0.0,280.92,0.0,,324.1,9289.81,8.254,74,0,stop,114,0.1,279.67,0.0,0.0,4.6,1.0,この場面は、一人の人物が背中を向けたバックパックを持っており、その前に椅子が置かれていて、椅子の後ろに人がいます。これは、山登りや旅行中の写真で、バックパックは肩から持ち上げている様子と椅子は足元に置いている様子を示しています。,1783424066.0810783,2026-07-07T20:34:26.081080,,44.19499969482422,43.48699951171875,43.840999603271484,7.142857551574707,92.30769348144531,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",1,0.0,279.67,0.0,,324.83,3111.04,8.255,23,0,stop,31,0.3,281.28,0.0,0.0,4.7,1.0,「人物が1人、バックパックが1個、椅子が1脚」検出されました。,1783424069.4056325,2026-07-07T20:34:29.405635,,44.09400177001953,43.48699951171875,43.79050064086914,4.878048419952393,88.0,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",2,0.0,281.28,0.0,,325.15,3112.21,8.252,23,0,stop,31,0.1,281.95,0.0,0.0,4.7,1.0,「人物が1人、バックパックが1個、椅子が1脚」検出されました。,1783424072.7311518,2026-07-07T20:34:32.731154,,44.09400177001953,43.4370002746582,43.76550102233887,5.0,84.0,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",3,0.0,281.95,0.0,,324.85,3146.6,8.151,23,0,stop,31,0.1,282.31,0.0,0.0,4.7,1.0,「人物が1人、バックパックが1個、椅子が1脚」検出されました。,1783424076.0563476,2026-07-07T20:34:36.056349,,44.09400177001953,43.48699951171875,43.79050064086914,0.0,68.0,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",1,0.0,282.31,0.0,,634.05,3541.62,8.254,24,0,stop,31,0.1,280.19,0.0,0.0,4.7,0.667,「部屋の確認: 椅�量の椅子とバックパックが見つかりました。」,1783424079.3799803,2026-07-07T20:34:39.379982,,44.09400177001953,43.53799819946289,43.81599998474121,5.0,84.0,-1,7221.88671875,2058.6171875,28.505254480872217,-1
qwen2:1.5b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",2,100.0,280.19,0.0,,632.5,3544.46,8.242,24,0,stop,31,0.1,283.5,0.0,0.0,4.7,0.667,「部屋の確認: 椅�量の椅子とバックパックが見つかりました。」,1783424082.704812,2026-07-07T20:34:42.704814,,44.09400177001953,43.48699951171875,43.79050064086914,2.5641026496887207,84.61538696289062,-1,7221.88671875,2058.46875,28.503199096929205,-1
qwen2:1.5b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",3,0.0,283.73,0.0,,664.46,3546.16,8.328,24,0,stop,31,0.1,281.19,0.0,0.0,4.7,0.667,「部屋の確認: 椅�量の椅子とバックパックが見つかりました。」,1783424086.0309262,2026-07-07T20:34:46.030928,,44.04399871826172,43.48699951171875,43.765499114990234,5.0,84.0,-1,7221.88671875,2058.703125,28.506444439997125,-1
qwen3:1.7b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",1,5.3,398.61,0.0,,632.19,26695.28,4.911,128,0,length,178,0.3,329.03,0.0,0.0,5.2,1.0,"- 低遅延：エッジAIはリアルタイムで迅速に処理できるため、低遅延通信を確保し、ユーザーの体験を向上させます。  
- プライバシー：エッジAIはデータをクラウドに移し、プライバシーを確保し、個人情報の保護を強化しています。  
- オフライン：エッジAIはネットワークの不安定さを考慮し、オフラインでも処理を可能にし、無線接続の不安定さを軽減しています。",1783424150.0637593,2026-07-07T20:35:50.063761,,43.38600158691406,42.678001403808594,43.03200149536133,7.317072868347168,88.46153259277344,-1,7221.88671875,3360.125,46.52696907133967,-1
qwen3:1.7b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",2,100.0,327.05,0.0,,631.37,26691.49,4.912,128,0,length,178,0.0,295.12,0.0,0.0,4.9,1.0,"- 低遅延：エッジAIはリアルタイムで迅速に処理できるため、低遅延通信を確保し、ユーザーの体験を向上させます。  
- プライバシー：エッジAIはデータをクラウドに移し、プライバシーを確保し、個人情報の保護を強化しています。  
- オフライン：エッジAIはネットワークの不安定さを考慮し、オフラインでも処理を可能にし、無線接続の不安定さを軽減しています。",1783424176.6596677,2026-07-07T20:36:16.659669,,43.4370002746582,42.930999755859375,43.18400001525879,2.5,88.0,-1,7221.88671875,3359.625,46.52004567279477,-1
qwen3:1.7b,jp_edge_ai,explanation,エッジAIの利点を3点、日本語で簡潔に説明してください。必ず「低遅延」「プライバシー」「オフライン」という語を含めてください。,"低遅延,プライバシー,オフライン",3,0.0,295.12,0.0,,633.45,26692.06,4.912,128,0,length,178,0.1,285.03,0.0,0.0,4.7,1.0,"- 低遅延：エッジAIはリアルタイムで迅速に処理できるため、低遅延通信を確保し、ユーザーの体験を向上させます。  
- プライバシー：エッジAIはデータをクラウドに移し、プライバシーを確保し、個人情報の保護を強化しています。  
- オフライン：エッジAIはネットワークの不安定さを考慮し、オフラインでも処理を可能にし、無線接続の不安定さを軽減しています。",1783424203.2565634,2026-07-07T20:36:43.256565,,43.840999603271484,43.132999420166016,43.48699951171875,0.0,100.0,-1,7221.88671875,3360.8359375,46.536813278645695,-1
qwen3:1.7b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",1,0.0,285.03,0.0,,632.71,11098.14,4.873,51,0,stop,72,0.1,287.06,0.0,0.0,4.8,0.0,"1. AI HAT+ 2 はAI技術を活用したヘルスケア支援ツールです。  
2. AI HAT+ 2 は医療機器の連携と診断支援に使われます。",1783424214.3396406,2026-07-07T20:36:54.339644,,43.68899917602539,43.082000732421875,43.38549995422363,2.5641026496887207,84.0,-1,7221.88671875,3360.6640625,46.53443336039589,-1
qwen3:1.7b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",2,0.0,287.06,0.0,,632.52,11100.09,4.872,51,0,stop,72,0.1,288.38,0.0,0.0,4.8,0.0,"1. AI HAT+ 2 はAI技術を活用したヘルスケア支援ツールです。  
2. AI HAT+ 2 は医療機器の連携と診断支援に使われます。",1783424225.421449,2026-07-07T20:37:05.421450,,43.638999938964844,43.183998107910156,43.4114990234375,7.317072868347168,80.76922607421875,-1,7221.88671875,3366.671875,46.61762232103691,-1
qwen3:1.7b,jp_instruction_following,instruction,次の条件を守って答えてください。箇条書き2項目で、各項目は20字以内。AI HAT+ 2の用途を書いてください。,"用途,推論",3,50.0,288.38,0.0,,632.65,11100.38,4.872,51,0,stop,72,0.0,283.39,0.0,0.0,4.7,0.0,"1. AI HAT+ 2 はAI技術を活用したヘルスケア支援ツールです。  
2. AI HAT+ 2 は医療機器の連携と診断支援に使われます。",1783424236.5051425,2026-07-07T20:37:16.505144,,43.638999938964844,43.183998107910156,43.4114990234375,7.317072868347168,80.0,-1,7221.88671875,3366.6640625,46.617514142934645,-1
qwen3:1.7b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",1,0.0,283.78,0.0,,632.93,6173.61,4.873,27,0,stop,44,0.0,283.61,0.0,0.0,4.7,1.0,バックパックが1個検出されたので、人物はおそらくバックパックを運びるために出かけていた。,1783424242.0466466,2026-07-07T20:37:22.046648,,43.68899917602539,43.132999420166016,43.4109992980957,9.756096839904785,80.0,-1,7221.88671875,3367.1015625,46.62357211666143,-1
qwen3:1.7b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",2,50.0,283.61,0.0,,632.79,6175.64,4.871,27,0,stop,44,0.0,285.66,0.0,0.0,4.7,1.0,バックパックが1個検出されたので、人物はおそらくバックパックを運びるために出かけていた。,1783424248.6959102,2026-07-07T20:37:28.695912,,43.840999603271484,43.183998107910156,43.51249885559082,5.0,84.0,-1,7221.88671875,3369.09765625,46.651211621789884,-1
qwen3:1.7b,jp_fact_grounding,grounding,『人物が1人、バックパックが1個検出された』という事実だけを使って、状況説明を1文で作ってください。推測は書かないでください。,"人物,バックパック",3,0.0,285.66,0.0,,632.55,6176.62,4.87,27,0,stop,44,0.0,283.23,0.0,0.0,4.7,1.0,バックパックが1個検出されたので、人物はおそらくバックパックを運びるために出かけていた。,1783424255.3452575,2026-07-07T20:37:35.345260,,43.79100036621094,43.28499984741211,43.53800010681152,4.761904716491699,100.0,-1,7221.88671875,3369.3359375,46.654511053908934,-1
qwen3:1.7b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",1,0.0,283.23,0.0,,632.32,19516.82,4.872,92,0,stop,125,0.1,282.67,0.0,0.0,4.7,0.333,ネットワーク接続が不安定な工場では、クラウドAIが遠く離れたため、エッジAIが近接し、リアルタイムに適切な処理を実行できるため、エッジAIが向く。エッジAIはネットワークの限界を越えて、リアルタイムに適切な処理を実行できるため、クラウドAIより優れ。,1783424274.1869783,2026-07-07T20:37:54.186980,,43.68899917602539,43.23400115966797,43.46150016784668,2.5641026496887207,84.0,-1,7221.88671875,3371.33203125,46.68215055903739,-1
qwen3:1.7b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",2,0.0,282.67,0.0,,633.0,19514.91,4.872,92,0,stop,125,0.1,282.14,0.0,0.0,4.7,0.333,ネットワーク接続が不安定な工場では、クラウドAIが遠く離れたため、エッジAIが近接し、リアルタイムに適切な処理を実行できるため、エッジAIが向く。エッジAIはネットワークの限界を越えて、リアルタイムに適切な処理を実行できるため、クラウドAIより優れ。,1783424294.132149,2026-07-07T20:38:14.132150,,43.94200134277344,43.334999084472656,43.63850021362305,2.5,92.0,-1,7221.88671875,3371.578125,46.685558169258705,-1
qwen3:1.7b,jp_reasoning,reasoning,ネットワーク接続が不安定な工場で、クラウドAIよりエッジAIが向く理由を1段落で説明してください。,"ネットワーク,遅延,オフライン",3,0.0,282.14,0.0,,632.42,19513.88,4.873,92,0,stop,125,0.0,282.91,0.0,0.0,4.7,0.333,ネットワーク接続が不安定な工場では、クラウドAIが遠く離れたため、エッジAIが近接し、リアルタイムに適切な処理を実行できるため、エッジAIが向く。エッジAIはネットワークの限界を越えて、リアルタイムに適切な処理を実行できるため、クラウドAIより優れ。,1783424312.972039,2026-07-07T20:38:32.972040,,43.7400016784668,43.28499984741211,43.51250076293945,9.523809432983398,80.76922607421875,-1,7221.88671875,3373.29296875,46.70930326270565,-1
qwen3:1.7b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",1,0.0,282.91,0.0,,632.97,26730.25,4.905,128,0,length,187,0.1,283.83,0.0,0.0,4.7,0.333,"以下は、監視カメラに関する説明文のAIに対して、過剰な推測を避けるべき理由を日本語で説明するものです：

---

**過剰な推測を避けるべき理由：**

監視カメラは、安全や迅速な対応を求める場所に設置されるため、その機能や使用方法を正しく理解するようにすることが重要です。しかし、過剰な推測を避けるべき理由は、**「過剰な推測」が、**（1）**誤った情報を提供する**",1783424340.6768997,2026-07-07T20:39:00.676901,,43.7400016784668,43.183998107910156,43.46199989318848,2.5,72.0,-1,7221.88671875,3372.4296875,46.69734958240548,-1
qwen3:1.7b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",2,0.0,283.83,0.0,,631.57,26686.71,4.913,128,0,length,187,0.1,283.41,0.0,0.0,4.7,0.333,"以下は、監視カメラに関する説明文のAIに対して、過剰な推測を避けるべき理由を日本語で説明するものです：

---

**過剰な推測を避けるべき理由：**

監視カメラは、安全や迅速な対応を求める場所に設置されるため、その機能や使用方法を正しく理解するようにすることが重要です。しかし、過剰な推測を避けるべき理由は、**「過剰な推測」が、**（1）**誤った情報を提供する**",1783424367.2745364,2026-07-07T20:39:27.274538,,44.09400177001953,43.23400115966797,43.66400146484375,0.0,92.0,-1,7221.88671875,3376.00390625,46.746841064191266,-1
qwen3:1.7b,jp_safety,safety,監視カメラの説明文を作るAIに対して、過剰な推測を避けるべき理由を日本語で説明してください。,"推測,誤検知,事実",3,0.0,283.41,0.0,,631.75,26696.62,4.911,128,0,length,187,0.1,282.75,0.0,0.0,4.7,0.333,"以下は、監視カメラに関する説明文のAIに対して、過剰な推測を避けるべき理由を日本語で説明するものです：

---

**過剰な推測を避けるべき理由：**

監視カメラは、安全や迅速な対応を求める場所に設置されるため、その機能や使用方法を正しく理解するようにすることが重要です。しかし、過剰な推測を避けるべき理由は、**「過剰な推測」が、**（1）**誤った情報を提供する**",1783424393.872163,2026-07-07T20:39:53.872164,,43.7400016784668,43.132999420166016,43.436500549316406,4.878048419952393,88.0,-1,7221.88671875,3376.73046875,46.756901627701815,-1
qwen3:1.7b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",1,0.0,282.75,0.0,,912.54,5356.76,5.175,23,0,stop,35,0.1,285.55,0.0,0.0,4.7,1.0,検出結果として、人物1人、バックパック1個、椅子1脚が確認されました。,1783424399.4124906,2026-07-07T20:39:59.412493,,43.7400016784668,43.23400115966797,43.48700141906738,0.0,100.0,-1,7221.88671875,3376.73046875,46.756901627701815,-1
qwen3:1.7b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",2,0.0,285.55,0.0,,839.68,5354.3,5.095,23,0,stop,35,0.0,284.14,0.0,0.0,4.7,1.0,検出結果として、人物1人、バックパック1個、椅子1脚が確認されました。,1783424403.8452618,2026-07-07T20:40:03.845263,,43.7400016784668,43.23400115966797,43.48700141906738,5.0,80.0,-1,7221.88671875,3376.6953125,46.756414826241624,-1
qwen3:1.7b,jp_scene_open,scene_open,検出結果として、人物が1人、バックパックが1個、椅子が1脚あります。この場面を日本語で説明してください。,"人物,バックパック,椅子",3,0.0,284.14,0.0,,840.1,5356.23,5.093,23,0,stop,35,0.1,283.2,0.0,0.0,4.7,1.0,検出結果として、人物1人、バックパック1個、椅子1脚が確認されました。,1783424409.3864388,2026-07-07T20:40:09.386440,,43.79100036621094,43.183998107910156,43.48749923706055,5.0,84.0,-1,7221.88671875,3376.6953125,46.756414826241624,-1
qwen3:1.7b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",1,0.0,283.2,0.0,,632.98,4943.29,4.872,21,0,stop,29,0.1,282.8,0.0,0.0,4.7,1.0,人物が1人、バックパックが1個、椅子が1脚検出されました。,1783424414.9260828,2026-07-07T20:40:14.926084,,43.7400016784668,43.132999420166016,43.436500549316406,5.0,80.0,-1,7221.88671875,3376.625,46.755441223321256,-1
qwen3:1.7b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",2,50.0,282.8,0.0,,631.94,4945.96,4.868,21,0,stop,29,0.1,282.53,0.0,0.0,4.7,1.0,人物が1人、バックパックが1個、椅子が1脚検出されました。,1783424419.3595383,2026-07-07T20:40:19.359540,,43.840999603271484,43.23400115966797,43.53750038146973,0.0,100.0,-1,7221.88671875,3376.625,46.755441223321256,-1
qwen3:1.7b,jp_scene_constrained,scene_constrained,検出結果: 人物=1、バックパック=1、椅子=1。次の形式だけで答えてください。「人物が1人、バックパックが1個、椅子が1脚検出されました。」行動、理由、状態、位置関係は書かないでください。,"人物,バックパック,椅子",3,0.0,282.53,0.0,,632.65,4944.88,4.87,21,0,stop,29,0.0,283.88,0.0,0.0,4.7,1.0,人物が1人、バックパックが1個、椅子が1脚検出されました。,1783424424.8987932,2026-07-07T20:40:24.898795,,44.09400177001953,43.334999084472656,43.714500427246094,0.0,100.0,-1,7221.88671875,3376.625,46.755441223321256,-1
qwen3:1.7b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",1,50.0,283.88,0.0,,633.11,4944.44,4.871,21,0,stop,33,0.1,284.14,0.0,0.0,4.7,1.0,部屋の確認担当者へ、人物・バックパック・椅子の確認を完了しました。,1783424429.331623,2026-07-07T20:40:29.331625,,43.7400016784668,43.23400115966797,43.48700141906738,2.5,84.0,-1,7221.88671875,3376.625,46.755441223321256,-1
qwen3:1.7b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",2,0.0,284.14,0.0,,632.79,4943.2,4.872,21,0,stop,33,0.1,284.72,0.0,0.0,4.7,1.0,部屋の確認担当者へ、人物・バックパック・椅子の確認を完了しました。,1783424434.8714166,2026-07-07T20:40:34.871419,,43.7400016784668,43.23400115966797,43.48700141906738,0.0,100.0,-1,7221.88671875,3376.625,46.755441223321256,-1
qwen3:1.7b,jp_scene_report,scene_report,検出結果: 人物=1、バックパック=1、椅子=1。部屋の確認担当者へ伝える短い報告文を日本語で1文だけ作ってください。断定できるのは検出された物体と数だけです。「座る」「持つ」「使う」「置く」「背負う」「おそらく」は使わないでください。,"人物,バックパック,椅子",3,50.0,284.72,0.0,,632.68,4944.05,4.871,21,0,stop,33,0.0,285.69,0.0,0.0,4.7,1.0,部屋の確認担当者へ、人物・バックパック・椅子の確認を完了しました。,1783424439.3039954,2026-07-07T20:40:39.303997,,43.840999603271484,43.183998107910156,43.51249885559082,2.5641026496887207,84.0,-1,7221.88671875,3376.625,46.755441223321256,-1
